rally_id,rally_name,season,surface,stage_name,stage_number,stage_length_km,driver_name,car_class,car_model,team,time_str,status
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,BURAK ÇUKUROVA,2,SKODA FABIA R5,BC VISION MOTORSPORT,17:06:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Tarinen -,H2,FORD ESCORT,PARKUR RACİNG,17:19:5,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,EROL AKBAŞ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,17:30:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,VICTOR VLAD GHEORGHE DIMITRU,2,SKODA FABIA R5,SENA RACING,17:31:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,REFİK BOZKURT,4,PEUGEOT 208 RALLY4,SENA RACING,17:36:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,OGÜN OKAT,2,HYUNDAI İ20 R5,BC VISION MOTORSPORT,17:38:5,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,GÜROL BARANLI,N,SUBARU IMPREZA SPEC-C,GMG RACING RALLY TEAM,17:56:5,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,MENDERES OKUR,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,18:05:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,CEM YUDULMAZ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,18:10:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,HAKAN GÜREL,4,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,18:19:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,TANSEL KARASU,K2,KARASU,TANSEL,18:27:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,SİNAN SOYLU,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,18:44:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,ERDEM İLBAYLI,K2,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,18:47:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,CEVDET YILDIRIM,K2,PEUGEOT 208 R2,BC VISION MOTORSPORT,18:51:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Berkay Erdoğan,K3,FİAT EGEA,Berkay Erdoğan,18:52:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,MERT YUDULMAZ,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,18:52:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Kemal Çetinkaya,K4,SUBARU IMPREZA WRX STI,Kemal Çetinkaya,18:55:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Fatih Selim Göçer,K3,FIAT EGEA,Fatih Selim Göçer,18:57:4,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,TUNCER SANCAKLI,5,RENAULT CLIO,BC VISION MOTORSPORT,19:01:8,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Osman CEYLAN,K3,FIAT EGEA,GMG RACING RALLY TEAM,19:13:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,AHMET KESKİN,K3,OPEL CORSA OPC,NEO MOTORSPOR,19:19:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,EVREN OLCAY,K2,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,19:27:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,ÖZGÜR YÖRÜK,K4,SUBARU IMPREZA SPEC-C,GMG RACING RALLY TEAM,19:36:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,OKAN ÖZTÜRK,K4,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,19:46:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,EFE TURAN,K3,FORD FIESTA ST,EFE TURAN,19:52:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Kaan kara,K1,FORD FIESTA,kaan kara,20:09:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,TOLGA ÖZTÜRK,K4,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,20:10:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,AYKUT KEFİ,K2,FORD FIESTAR1T19,CASTROL FORD TEAM TÜRKİYE,20:15:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,BURAK DALKILIÇ,K3,FORD FİESTA ST,BURAK DALKILIÇ,20:49:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Kemal Gamgam,H2,OPEL KADETT COUPE,PARKUR RACİNG,21:34:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,FARUK SAYIN,K1,FIAT PALIO,FARUK SAYIN,22:39:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,Çiğdem Tümerkan,K1,FORD FIESTA R1,çiğdem tümerkan,22:55:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,NAZAN ZORLU,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,23:47:5,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,SEVGİ AKTÜRK,4,OPEL CORSA OPC,NEO MOTORSPOR,24:37:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE3 - Remed Assistance - 1 - 17.6km,3,17.6,BURCU ÇETİNKAYA,3,RENAULT CLİO RALLY 3,GP GARAGE MY TEAM,24:50:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,ÜMİT CAN ÖZDEMİR,2,SKODA FABIA R5,GP GARAGE MY TEAM,12:35:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,ALİ TÜRKKAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:38:5,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,CEM KUTLU ALAKOÇ,2,SKODA FABIA R5,GP GARAGE MY TEAM,12:42:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,ANDREI GIRTOFAN,2,SKODA FABIA R5,SENA RACING,12:44:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,ÇAĞLAYAN ÇELİK,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,13:42:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,AND SUNMAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,13:47:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,UĞUR SOYLU,2,SKODA FABIA R5,GP GARAGE MY TEAM,13:48:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,OGÜN OKAT,2,HYUNDAI İ20 R5,BC VISION MOTORSPORT,13:49:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,VICTOR VLAD GHEORGHE DIMITRU,2,SKODA FABIA R5,SENA RACING,13:57:5,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,BURAK ÇUKUROVA,2,SKODA FABIA R5,BC VISION MOTORSPORT,14:01:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,SABER KHOSRAVI,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,14:08:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,EFEHAN YAZICI,4,FORD FIESTA RALLY4,CASTROL FORD TEAM TÜRKİYE,14:08:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,EROL AKBAŞ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,14:16:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,GÜROL BARANLI,N,SUBARU IMPREZA SPEC-C,GMG RACING RALLY TEAM,14:18:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,MENDERES OKUR,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,14:33:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,CEM YUDULMAZ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,14:38:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,SİNAN SOYLU,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,14:40:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,REFİK BOZKURT,4,PEUGEOT 208 RALLY4,SENA RACING,14:45:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,TANSEL KARASU,K2,KARASU,TANSEL,14:48:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,HAKAN GÜREL,4,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,14:51:4,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,CEVDET YILDIRIM,K2,PEUGEOT 208 R2,BC VISION MOTORSPORT,15:03:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,MERT YUDULMAZ,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,15:10:4,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Fatih Selim Göçer,K3,FIAT EGEA,Fatih Selim Göçer,15:17:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,ERDEM İLBAYLI,K2,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,15:27:4,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,TUNCER SANCAKLI,5,RENAULT CLIO,BC VISION MOTORSPORT,15:29:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Osman CEYLAN,K3,FIAT EGEA,GMG RACING RALLY TEAM,15:31:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Berkay Erdoğan,K3,FİAT EGEA,Berkay Erdoğan,15:35:8,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,ÖZGÜR YÖRÜK,K4,SUBARU IMPREZA SPEC-C,GMG RACING RALLY TEAM,15:42:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,OKAN ÖZTÜRK,K4,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,15:47:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,EVREN OLCAY,K2,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,15:49:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,AHMET KESKİN,K3,OPEL CORSA OPC,NEO MOTORSPOR,16:02:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Kemal Çetinkaya,K4,SUBARU IMPREZA WRX STI,Kemal Çetinkaya,16:14:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,TOLGA ÖZTÜRK,K4,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,16:42:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,AYKUT KEFİ,K2,FORD FIESTAR1T19,CASTROL FORD TEAM TÜRKİYE,16:45:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Tarinen -,H2,FORD ESCORT,PARKUR RACİNG,17:29:4,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Çiğdem Tümerkan,K1,FORD FIESTA R1,çiğdem tümerkan,18:53:8,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,BURCU ÇETİNKAYA,3,RENAULT CLİO RALLY 3,GP GARAGE MY TEAM,18:55:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,NAZAN ZORLU,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,19:46:8,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Kemal Gamgam,H2,OPEL KADETT COUPE,PARKUR RACİNG,20:59:4,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,SEVGİ AKTÜRK,4,OPEL CORSA OPC,NEO MOTORSPOR,23:08:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE4 - İbrahim Talda - 1 - 13.45km,4,13.45,Kaan kara,K1,FORD FIESTA,kaan kara,56:27:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,CEM KUTLU ALAKOÇ,2,SKODA FABIA R5,GP GARAGE MY TEAM,02:39:8,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,ÜMİT CAN ÖZDEMİR,2,SKODA FABIA R5,GP GARAGE MY TEAM,02:42:0,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,BURAK ÇUKUROVA,2,SKODA FABIA R5,BC VISION MOTORSPORT,02:42:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,ALİ TÜRKKAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,02:42:6,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,ANDREI GIRTOFAN,2,SKODA FABIA R5,SENA RACING,02:43:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,ÇAĞLAYAN ÇELİK,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,02:43:8,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,AND SUNMAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,02:45:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,OGÜN OKAT,2,HYUNDAI İ20 R5,BC VISION MOTORSPORT,02:50:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,MENDERES OKUR,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,02:50:3,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,CEM YUDULMAZ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,02:51:5,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,VICTOR VLAD GHEORGHE DIMITRU,2,SKODA FABIA R5,SENA RACING,02:52:7,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,GÜROL BARANLI,N,SUBARU IMPREZA SPEC-C,GMG RACING RALLY TEAM,02:52:8,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,EROL AKBAŞ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,02:52:9,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,UĞUR SOYLU,2,SKODA FABIA R5,GP GARAGE MY TEAM,02:54:1,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,REFİK BOZKURT,4,PEUGEOT 208 RALLY4,SENA RACING,02:55:2,OK
17,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-5-Ege Rallisi,2023,asphalt,ÖE5 - Petrol Ofisi Maxima SSS - 3.85km,5,3.85,SİNAN SOYLU,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,02:55:5,OK
